int	int	string	int	int	int	int	int	string	int	int	int	int	int	int	int	int	int	int	int	int	int	int
RefreshID	NPCID	NPCName	NPCType	NPCLv	MapID	Unknow1	Unknow2	HexPosNPCRefreshAreaChaseArea	PerRefreshNum	RefreshNum	NPCFace	Unknow3	RefreshTime	Unknow4	Unknow5	Unknow6	Unknow7	NPCRoute	StayMinTime	StayMaxTime	RefreshMark	Unknow9
Ë¢ÐÂµã±àºÅ	ID	Ãû×Ö	NPCÀàÐÍ	µÈ¼¶	ËùÔÚµØÍ¼	²»Ã÷	²»Ã÷	"Ê®Áù½øÖÆ×ø±êX,Y|¹ÖÎïË¢ÐÂ·¶Î§|×·»÷·¶Î§"	µ¥´ÎË¢¹ÖÊýÁ¿	Ë¢¹Ö×ÜÊýÁ¿	¹ÖÎïÃæÏò	²»Ã÷	Ë¢ÐÂÊ±¼ä	²»Ã÷	²»Ã÷	²»Ã÷	²»Ã÷	¹ÖÎïÂ·µã	Í£ÁôÊ±¼ä×îÐ¡	Í£ÁôÊ±¼ä×î´ó	Ë¢ÐÂ±êÊ¶	²»Ã÷
19015	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	18 00 00 00 1D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19017	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	4E 00 00 00 3A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18945	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	45 00 00 00 6D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18837	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	46 00 00 00 3B 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18959	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	22 00 00 00 15 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18745	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	1C 00 00 00 14 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18747	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	19 00 00 00 1A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18749	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	4D 00 00 00 3D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18751	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	46 00 00 00 B4 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18753	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	1B 00 00 00 35 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18915	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	4D 00 00 00 34 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18917	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6E 00 00 00 8A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18925	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	3F 00 00 00 34 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18755	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	66 00 00 00 8D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18967	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	25 00 00 00 0A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18695	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	48 00 00 00 AA 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18697	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	4A 00 00 00 AB 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18699	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6C 00 00 00 97 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18701	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	4D 00 00 00 73 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18935	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	42 00 00 00 31 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18937	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	40 00 00 00 63 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18907	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6C 00 00 00 94 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18883	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	62 00 00 00 8E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18885	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	45 00 00 00 A9 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18757	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	12 00 00 00 3E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18759	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	3A 00 00 00 B5 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18761	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	35 00 00 00 B3 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18763	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6E 00 00 00 9F 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18765	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	3B 00 00 00 6B 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18895	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	4F 00 00 00 65 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18839	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	1E 00 00 00 12 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18841	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	46 00 00 00 74 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18843	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	43 00 00 00 77 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18845	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	13 00 00 00 3B 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18849	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	12 00 00 00 17 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18767	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	3E 00 00 00 6C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18769	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	0D 00 00 00 3A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18771	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	60 00 00 00 97 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18773	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	0B 00 00 00 2C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18775	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	64 00 00 00 99 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18875	10704001	Ñ××å³¤ÀÏ	0	250	10070	0	1	28 00 00 00 0E 00 00 00 00 00 00 00 0F 00 00 00	1	1	100	0	2500	0	0	1	0	 	5	5	0	0	
18777	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	0C 00 00 00 3C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18851	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	0B 00 00 00 30 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18869	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	60 00 00 00 A2 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18877	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	42 00 00 00 74 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18887	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	43 00 00 00 62 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18897	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	3E 00 00 00 AE 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18909	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	3B 00 00 00 AB 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18919	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	14 00 00 00 17 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18927	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	62 00 00 00 96 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18939	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	63 00 00 00 A0 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18947	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	3B 00 00 00 3F 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18961	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	46 00 00 00 68 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18969	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	4E 00 00 00 3F 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18981	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	4D 00 00 00 60 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18995	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	14 00 00 00 14 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19009	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	44 00 00 00 6A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19011	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	42 00 00 00 34 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19019	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6A 00 00 00 A1 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19021	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	48 00 00 00 31 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19023	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	13 00 00 00 1A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18779	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6C 00 00 00 A1 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18781	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	22 00 00 00 0C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18783	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	46 00 00 00 B6 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18785	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	35 00 00 00 A8 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19027	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	43 00 00 00 72 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19033	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6C 00 00 00 9D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
44586	10704004	Ñ××å×åÀÏ	0	250	10070	0	1	10 00 00 00 1D 00 00 00 00 00 00 00 0F 00 00 00	1	1	130	0	2500	0	0	1	0	 	5	5	0	0	
19029	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	36 00 00 00 A6 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18787	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6E 00 00 00 97 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19035	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	66 00 00 00 90 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18963	10701003	ÁÒÑæ¾Þ»¢	2	270	10070	0	1	3E 00 00 00 31 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18971	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	4A 00 00 00 A8 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18973	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	15 00 00 00 31 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18983	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	21 00 00 00 12 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18987	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	1F 00 00 00 15 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18989	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	47 00 00 00 A7 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18929	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	1B 00 00 00 1E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18931	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	46 00 00 00 77 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
44588	10704007	»ð²ÊÁå	0	270	10070	0	1	37 00 00 00 32 00 00 00 00 00 00 00 0F 00 00 00	1	1	1	0	2500	0	0	1	0	 	5	5	0	0	
44591	10704010	Ñ×ÌìÀÇ	0	280	10070	0	1	55 00 00 00 74 00 00 00 00 00 00 00 0F 00 00 00	1	1	130	0	2500	0	0	1	0	 	5	5	0	0	
44592	10704012	»ð×ÓºÀ	0	290	10070	0	1	63 00 00 00 A8 00 00 00 00 00 00 00 0F 00 00 00	1	1	100	0	2500	0	0	1	0	 	5	5	0	0	
44593	10704013	Ñ×å«º£	0	300	10070	0	1	4F 00 00 00 A2 00 00 00 00 00 00 00 0F 00 00 00	1	1	227	0	2500	0	0	1	0	 	5	5	0	0	
44594	10704014	»ðÅôÔÆ	0	300	10070	0	1	2D 00 00 00 B3 00 00 00 01 00 00 00 0F 00 00 00	1	1	100	0	2500	0	0	1	0	 	5	5	0	0	
77707	10704008	Ñ×ÌÎ	0	270	10070	0	1	4A 00 00 00 45 00 00 00 00 00 00 00 0F 00 00 00	1	1	130	0	2500	0	0	1	0	 	5	5	0	0	
77708	10704002	ÐÌÌìÖ®»ê	0	250	10070	0	1	1A 00 00 00 06 00 00 00 00 00 00 00 0F 00 00 00	1	1	1	0	2500	0	0	1	0	 	5	5	0	0	
18997	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	63 00 00 00 A3 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19001	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	17 00 00 00 0A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
19003	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	14 00 00 00 0C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18941	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	1C 00 00 00 32 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18951	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	42 00 00 00 B4 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18953	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	20 00 00 00 0B 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18955	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	4C 00 00 00 63 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18911	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	61 00 00 00 99 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18899	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	50 00 00 00 62 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18901	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	41 00 00 00 60 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18903	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	16 00 00 00 2E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18789	10704005	Ñ×½Ü	0	260	10070	0	1	07 00 00 00 28 00 00 00 00 00 00 00 0F 00 00 00	1	1	60	0	2500	0	0	1	0	 	5	5	0	0	
18793	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	3E 00 00 00 61 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18795	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	1E 00 00 00 35 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18797	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	61 00 00 00 A0 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18799	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	6E 00 00 00 8E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18889	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	36 00 00 00 B6 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18891	10702001	Á¶Óü½£Ä§	2	300	10070	0	1	3D 00 00 00 A8 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18921	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	0D 00 00 00 2D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18801	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	0E 00 00 00 38 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18871	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	63 00 00 00 90 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18879	10704015	ÉñÃØÀÏÈË	0	300	10070	0	1	10 00 00 00 B1 00 00 00 00 00 00 00 0F 00 00 00	1	1	100	0	2500	0	0	1	0	 	5	5	0	0	
18853	10701005	ÈÛÑÒÄ§Áú	2	290	10070	0	1	69 00 00 00 9E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18855	10701004	Ä§×åÏÈ·æ	2	280	10070	0	1	3B 00 00 00 70 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18857	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	16 00 00 00 0D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18803	10701002	ÈÛÑÒ¾Þöù	2	260	10070	0	1	13 00 00 00 32 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
18807	10701001	»ðÉ½ÊÞ	2	250	10070	0	1	22 00 00 00 09 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34539	10801001	»Ã½çÉñÓ¥	2	310	10080	0	1	7D 00 00 00 46 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34546	10801001	»Ã½çÉñÓ¥	2	310	10080	0	1	72 00 00 00 4F 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34552	10801002	ÏÉÔµÂ¹	2	320	10080	0	1	68 00 00 00 65 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34557	10801002	ÏÉÔµÂ¹	2	320	10080	0	1	71 00 00 00 61 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34561	10801002	ÏÉÔµÂ¹	2	320	10080	0	1	72 00 00 00 69 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34567	10801002	ÏÉÔµÂ¹	2	320	10080	0	1	69 00 00 00 6C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34571	10801003	ÁúöÞÕ½Ê¿	2	330	10080	0	1	43 00 00 00 68 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34577	10801003	ÁúöÞÕ½Ê¿	2	330	10080	0	1	3B 00 00 00 70 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34581	10801003	ÁúöÞÕ½Ê¿	2	330	10080	0	1	36 00 00 00 74 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34587	10801003	ÁúöÞÕ½Ê¿	2	330	10080	0	1	37 00 00 00 68 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34594	10801004	Ç¹Éñ»¤ÎÀ	2	340	10080	0	1	10 00 00 00 53 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34599	10801004	Ç¹Éñ»¤ÎÀ	2	340	10080	0	1	17 00 00 00 56 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34600	10801004	Ç¹Éñ»¤ÎÀ	2	340	10080	0	1	16 00 00 00 54 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34603	10801004	Ç¹Éñ»¤ÎÀ	2	340	10080	0	1	10 00 00 00 4E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34609	10801004	Ç¹Éñ»¤ÎÀ	2	340	10080	0	1	1A 00 00 00 4E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34613	10801005	ÃÎ¾³Ö®ÀÇ	2	350	10080	0	1	13 00 00 00 2C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34617	10801005	ÃÎ¾³Ö®ÀÇ	2	350	10080	0	1	1A 00 00 00 2B 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34618	10801005	ÃÎ¾³Ö®ÀÇ	2	350	10080	0	1	19 00 00 00 2E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34604	10801004	Ç¹Éñ»¤ÎÀ	2	340	10080	0	1	12 00 00 00 4A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34605	10801004	Ç¹Éñ»¤ÎÀ	2	340	10080	0	1	10 00 00 00 4C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34610	10801004	Ç¹Éñ»¤ÎÀ	2	340	10080	0	1	1B 00 00 00 4C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34614	10801005	ÃÎ¾³Ö®ÀÇ	2	350	10080	0	1	13 00 00 00 2E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34624	10801005	ÃÎ¾³Ö®ÀÇ	2	350	10080	0	1	13 00 00 00 24 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
34578	10801003	ÁúöÞÕ½Ê¿	2	330	10080	0	1	3C 00 00 00 72 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
