int	int	string	string	int	float	float	float	Vector3	float	Vector3	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	float	string	int	int	int	int	int	int[]	int	int	int
32501001	2	M097	强盗	32	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	62	66	0	10000	0	0	0	0	3000	854099	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	2115	0	0	0	1	1	1		1	1	2	1	0	0	9	0	0
32502001	2	L004	笼子	100	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1	1	0	10000	0	0	0	0	2000	939508	0	0	300	2	6	0	0	0	0	0	0	0	0	1	10	2	3000	0	1	0	201	1	0		1	1	2	1	0	0	9	0	0
32503001	2	M104	强盗首领	32	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	131	131	0	10000	55	0	0	0	2000	1033458	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	9517	0	3	0	1	1	0	M104	1	1	2	1	0	527|504|501	9	0	0
32504001	0	Sh01	幼龙	100	1.2	0.2	3	(-0.23,0.25,0)	1.6	(0,24.68,0)	1	0	119707	2542	59281	10000	39555	0	0	0	2000	1136803	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	10	0	0	0	200	1	1		1	1	2	1	0	0	9	0	0
60103001	2	M703	妖兵	32	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	71	71	0	10000	217	0	0	0	2500	193596	8	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	10640	0	3	0	1	1	99	M000	1	1	1	1	0	0	9	0	0
60103002	2	M003	机关幻兽	36	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	89	89	0	10000	272	0	0	0	2500	227760	10	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	13300	0	3	0	1	1	99	M000	1	1	1	1	0	0	9	0	0
60103003	2	M005	符塔狂豹	40	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	113	113	0	10000	378	0	0	0	2500	260975	11	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	14069	0	3	0	1	1	99	M000	1	1	1	1	0	0	11	0	0
60103004	2	M007	狂暴巨熊	44	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	138	138	0	10000	485	0	0	0	2500	296088	12	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	14839	0	3	0	1	1	99	M007	1	1	1	1	0	515|516|517	13	0	0
60103005	2	M008	魔化豪猪	50	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	156	156	0	10000	595	0	0	0	2500	353028	14	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	16053	0	3	0	1	1	99	M000	1	1	1	1	0	0	16	0	0
60103006	2	M004	残暴凶狼	56	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	175	175	0	10000	705	0	0	0	2500	408070	17	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	17267	0	3	0	1	1	99	M000	1	1	1	1	0	0	20	0	0
60103007	2	M012	幽魂邪道	70	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	178	178	0	10000	795	0	0	0	2500	453622	18	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	21440	0	3	0	1	1	99	M000	1	1	1	1	0	0	22	0	0
60103008	2	M014	狂躁巨猿	80	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	181	181	0	10000	886	0	0	0	2500	505817	19	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	30932	0	3	0	1	1	99	M014	1	1	1	1	0	518|519|520	25	0	0
60103009	2	M015	守塔剑士	90	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	503	503	0	40000	914	0	0	0	2500	556113	20	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	51120	0	3	0	1	1	99	M000	1	1	1	1	0	0	28	0	0
60103010	2	M017	巨剑师	100	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	610	610	0	40000	1010	0	0	0	2500	608308	22	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	77636	0	3	0	1	1	99	M000	1	1	1	1	0	0	34	0	0
60103011	2	M700	符塔剑魂	110	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	896	896	0	40000	1060	0	0	0	2500	659554	23	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	101024	0	3	0	1	1	99	M000	1	1	1	1	0	0	41	0	0
60103012	2	M021	符塔剑尊	120	2.5	0.9	1.2	(0,0,0)	0.5	(0,0,0)	0	0	1096	1096	0	40000	1110	0	0	0	2500	710800	24	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	143760	0	3	0	1	1	99	M021	1	1	1	1	0	521|504|501	48	0	0
60103013	2	M022	守塔哨兵	125	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	1178	1178	0	40000	1160	0	0	0	2500	774383	25	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	159731	0	3	0	1	1	99	M000	1	1	1	1	0	0	56	0	0
60103014	2	M098	仙人掌球球	130	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	1439	1439	0	40000	1210	0	0	0	2500	845558	27	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	163783	0	3	0	1	1	99	M000	1	1	1	1	0	0	70	0	0
60103015	2	M026	封印花妖	135	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	1577	1577	0	40000	1282	0	0	0	2500	916733	28	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	183093	0	3	0	1	1	99	M000	1	1	1	1	0	0	88	0	0
60103016	2	M028	逍遥尊者	140	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	2142	2142	0	40000	4925	0	0	0	2500	531440	20	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	178010	0	3	0	1	1	99	M028	1	1	1	1	0	522|511|508	99	0	0
60103017	2	M029	符塔魔兵	144	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	2116	2116	0	40000	5144	0	0	0	2500	552318	20	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	206274	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103018	2	M031	符塔蛮兽	148	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	2278	2278	0	40000	5376	0	0	0	2500	573195	21	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	226835	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103019	2	M033	紫金炎龙	152	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	3056	3056	0	40000	7495	0	0	0	2500	593124	21	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	237756	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103020	2	M705	紫金冰心	156	2.5	0.9	2.5	(0,0,0)	1.5	(0,0,0)	0	0	3229	3229	0	40000	7934	0	0	0	2500	614002	22	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	249530	0	3	0	1	1	99	M705	1	1	1	1	0	523|504|501	99	0	0
60103021	2	M036	鱼人斗士	160	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	3273	3273	0	40000	8385	0	0	0	2500	634880	22	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	263617	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103022	2	M038	守塔祭祀	164	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	3462	3462	0	40000	8629	0	0	0	2500	654809	23	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	291763	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103023	2	M040	鲛人战士	168	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	3667	3667	0	40000	8892	0	0	0	2500	675687	23	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	309234	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103024	2	M042	符塔巨兽	172	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	3901	3901	0	40000	9409	0	0	0	2500	696565	24	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	325607	0	3	0	1	1	99	M042	1	1	1	1	0	524|525|526	99	0	0
60103025	2	M018	暗裔剑士	176	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	4072	4072	0	40000	10355	0	0	0	2500	716494	24	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	346297	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103026	2	M045	神木炎虎	180	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	4557	4557	0	40000	11310	0	0	0	2500	738321	25	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	365902	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103027	2	M047	剑之魔	184	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	5243	5243	0	40000	12395	0	0	0	2500	766791	25	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	388735	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103028	2	M129	持印龙主	188	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	5923	5923	0	40000	13566	0	0	0	2500	795261	26	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	413353	0	3	0	1	1	99	M129	1	1	1	1	0	0	99	0	0
60103029	2	M050	神木之狸	192	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	6268	6268	0	40000	14759	0	0	0	2500	823731	26	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	454701	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103030	2	M052	神木之鹤	196	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	6928	6928	0	40000	16042	0	0	0	2500	852201	27	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	500376	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103031	2	M702	梦境之狼	200	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	7575	7575	0	40000	17170	0	0	0	2500	880671	27	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	555044	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103032	2	M056	符塔白泽	204	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	8254	8254	0	40000	18660	0	0	0	2500	909141	28	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	695522	0	3	0	1	1	99	M056	1	1	1	1	0	0	99	0	0
60103033	2	M003	机关木人	208	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	8492	8492	0	40000	19657	0	0	0	2500	937611	28	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	804796	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103034	2	M004	魔化恶狼	212	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	9158	9158	0	40000	20662	0	0	0	2500	966081	29	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	915157	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103035	2	M006	狂化虎妖	216	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	9837	9837	0	40000	21658	0	0	0	2500	994551	29	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	1035013	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103036	2	M076	蜘蛛女皇	220	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	10400	10400	0	40000	22664	0	0	0	2500	1023022	29	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	1155889	0	3	0	1	1	99	M076	1	1	1	1	0	528|511|508	99	0	0
60103037	2	M704	符塔魔鹰	224	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	10548	10548	0	40000	23416	0	0	0	2500	1056237	30	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	1348609	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103038	2	M029	凶残魔兵	228	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	11431	11431	0	40000	24911	0	0	0	2500	1088503	30	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	1576140	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103039	2	M013	神秘魂灵	232	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	12076	12076	0	40000	25557	0	0	0	2500	1122667	31	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	1811444	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103040	2	M077	嗜海狂鲨	236	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	12564	12564	0	40000	26200	0	0	0	2500	1155882	31	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	2060755	0	3	0	1	1	99	M077	1	1	1	1	0	529|525|526	99	0	0
60103041	2	M016	双剑士	240	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	12765	12765	0	40000	27074	0	0	0	2500	1188148	32	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	2323827	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103042	2	M018	疯狂剑士	244	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	13970	13970	0	40000	29125	0	0	0	2500	1221363	32	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	2461994	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103043	2	M701	魔剑之魂	248	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	15198	15198	0	40000	31176	0	0	0	2500	1253629	33	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	2621714	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103044	2	M078	古墓石巨人	252	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	17207	17207	0	40000	34523	0	0	0	2500	1287793	33	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	2832181	0	3	0	1	1	99	M078	1	1	1	1	0	530|531|532	99	0	0
60103045	2	M022	魔化弓手	256	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	18426	18426	0	40000	38053	0	0	0	2500	1321008	34	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	2971809	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103046	2	M015	混雷剑士	260	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	20467	20467	0	40000	41802	0	0	0	2500	1353274	34	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	3200629	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103047	2	M026	灾厄花妖	264	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	22387	22387	0	40000	45215	0	0	0	2500	1386489	35	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	3429735	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103048	2	M079	残暴海怪	268	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	24973	24973	0	40000	50629	0	0	0	2500	1418755	35	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	3768525	0	3	0	1	1	99	M079	1	1	1	1	0	533|504|501	99	0	0
60103049	2	M029	封之魔兵	272	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	27002	27002	0	40000	55471	0	0	0	2500	1452919	36	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	4175664	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103050	2	M031	冰川蛮兽	276	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	29263	29263	0	40000	59295	0	0	0	2500	1486134	36	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	4588570	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103051	2	M033	虚妄魔龙	280	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	31377	31377	0	40000	62675	0	0	0	2500	1518400	36	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	5011956	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103052	2	M080	虚妄古妖	284	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	33198	33198	0	40000	66044	0	0	0	2500	1551615	37	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	5474769	0	3	0	1	1	99	M080	1	1	1	1	0	534|504|501	99	0	0
60103053	2	M036	鱼人战士	288	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	34035	34035	0	40000	68736	0	0	0	2500	1583881	37	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	5930634	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103054	2	M038	遗迹祭祀	292	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	35742	35742	0	40000	70925	0	0	0	2500	1618045	38	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	6287240	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103055	2	M040	虚妄鲛人	296	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	37656	37656	0	40000	73295	0	0	0	2500	1651260	38	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	6441458	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103056	2	M081	翻水妖龙	300	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	40112	40112	0	40000	76014	0	0	0	2500	1683526	39	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	7109704	0	3	0	1	1	99	M081	1	1	1	1	0	542|543|544	99	0	0
60103057	2	M029	异化魔兵	304	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	37763	37763	0	40000	72269	0	0	0	2500	1725282	39	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	6927655	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103058	2	M045	烈焰巨虎	308	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	40611	40611	0	40000	75201	0	0	0	2500	1766089	40	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	8019058	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103059	2	M047	炼狱剑魔	312	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	42508	42508	0	40000	77749	0	0	0	2500	1807845	40	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	8907551	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103060	2	M082	深海之王	316	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	43904	43904	0	40000	80136	0	0	0	2500	1848652	41	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	9831439	0	3	0	1	1	99	M082	1	1	1	1	0	0	99	0	0
60103061	2	M050	阴阳狐狸	320	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	44379	44379	0	40000	82801	0	0	0	2500	1890408	42	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	10781614	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103062	2	M052	彩云之鹤	324	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	48145	48145	0	40000	85505	0	0	0	2500	1931215	42	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	10996164	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103063	2	M702	莽荒狼妖	328	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	52305	52305	0	40000	88355	0	0	0	2500	1972971	43	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	11666829	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103064	2	M128	暗裔暴君	332	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	56289	56289	0	40000	91372	0	0	0	2500	2013778	43	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	12276803	0	3	0	1	1	99	M128	1	1	1	1	0	0	99	0	0
60103065	2	M093	荒漠毒蛇	336	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	59623	59623	0	40000	94433	0	0	0	2500	2055534	44	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	13027369	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103066	2	M094	死亡古蝎	340	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	65776	65776	0	40000	98203	0	0	0	2500	2096341	45	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	14195664	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103067	2	M707	混沌火牛	344	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	58125	58125	0	40000	102186	0	0	0	2500	2103933	45	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	15097035	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103068	2	M080	混沌之体	348	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	62843	62843	0	40000	106187	0	0	0	2500	2110576	46	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	17108193	0	3	0	1	1	99	M080	1	1	1	1	0	534|504|501	99	0	0
60103069	2	M096	混沌狂豹	352	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	66204	66204	0	40000	109990	0	0	0	2500	2118168	46	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	19308939	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103070	2	M097	符塔荒匪	356	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	73112	73112	0	40000	113706	0	0	0	2500	2124811	47	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	21476274	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103071	2	M098	仙人掌精	360	2.5	0.9	1.6	(0,0,0)	1.2	(0,0,0)	0	0	92186	92186	0	40000	137649	0	0	0	2500	2132403	47	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	23608125	0	3	0	1	1	99	M000	1	1	1	1	0	0	99	0	0
60103072	2	M100	荒漠巴蛇	364	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	100168	100168	0	40000	142771	0	0	0	2500	2139046	48	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	26442666	0	3	0	1	1	99	M100	1	1	1	1	0	535|537|536	99	0	0
60103073	2	M101	荒漠独角狮	368	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	88318	88318	0	40000	151164	0	0	0	2500	2146638	48	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	28823410	0	3	0	1	1	99	M101	1	1	1	1	0	539|537|538	99	0	0
60103074	2	M102	太初之灵	372	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	98801	98801	0	40000	156876	0	0	0	2500	2153281	49	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	31449602	0	3	0	1	1	99	M102	1	1	1	1	0	0	99	0	0
60103075	2	M103	太初蛊雕	376	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	110661	110661	0	40000	162357	0	0	0	2500	2160873	49	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	34054225	0	3	0	1	1	99	M103	1	1	1	1	0	539|540|541	99	0	0
60103076	2	M104	太初匪首	380	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	120214	120214	0	40000	168129	0	0	0	2500	2167516	50	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	38990150	0	3	0	1	1	99	M104	1	1	1	1	0	527|504|501	99	0	0
60103077	2	M105	迷幻之灵	384	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	126963	126963	0	40000	174077	0	0	0	2500	2175108	50	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	42122911	0	3	0	1	1	99	M105	1	1	1	1	0	0	99	0	0
60103078	2	M129	太初龙王	388	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	139934	139934	0	40000	179516	0	0	0	2500	2181751	51	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	45218721	0	3	0	1	1	99	M129	1	1	1	1	0	0	99	0	0
60103079	2	M082	玄幻之灵	392	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	154651	154651	0	40000	185293	0	0	0	2500	2189343	51	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	48603063	0	3	0	1	1	99	M082	1	1	1	1	0	0	99	0	0
60103080	2	M135	瑞火麒麟	396	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	168138	168138	0	40000	189846	0	0	0	2500	2195986	52	0	300	2	5	0	0	0	0	0	0	0	0	0	40	2	51620348	0	3	0	1	1	99	M135	1	1	1	1	0	0	99	0	0
60204001	8	N031	帅气三哥	20	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	203	203	0	0	5	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
60204002	8	N032	我一只手就	20	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	211	211	0	0	7	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
60204003	8	N031	狂战天下	20	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	215	215	0	0	8	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
60204004	8	N032	愤怒的超哥	20	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	216	216	0	0	13	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
60204005	8	N031	皇甫承志	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	376	376	0	5000	14	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
60204006	8	N032	仉督文林	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	388	388	0	5000	17	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
60204007	8	N031	不服赵日天	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	407	407	0	5000	21	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
60204008	8	N032	西北狼王	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	413	413	0	5000	24	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
60204009	8	N031	龙傲天	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	1	845	867	0	7500	53	0	0	0	1200	63582	7	0	300	0	6	0	0	0	0	0	0	0	0	0	10	2	100000	100	0	0	186	1	1		1	2	1	1	0	0	10	0	0
